	name	kind	query	description	comment	url	source	ccd	in_ccd
1791	Z30242120	SMILES	NC(=O)c1ccc(NC(=O)c2cnccn2)cc1		DSI library		DSI		False
1792	Z2856434874	SMILES	CC(C)c1ccc(CN2CCC(O)CC2)cc1		DSI library		DSI	O0M	True
1793	Z2856434845	SMILES	O=C(O)c1ccc(OCc2ccccc2)cc1		DSI library		DSI	02S	True
1794	Z2856434813	SMILES	COCCNC1CCN(C(C)=O)CC1		DSI library		DSI	JJ7	True
1795	Z1741973467	SMILES	COc1ccc(C(=O)C2CCNCC2)cc1		DSI library		DSI	WKP	True
1796	Z730649594	SMILES	O=C(NCCc1ccc(O)cc1)c1ccccn1		DSI library		DSI	NUM	True
1797	Z27653940	SMILES	CC(=O)Nc1ccc(NC(=O)CC(C)C)cc1		DSI library		DSI		False
1798	Z375990520	SMILES	COC(=O)CNC(=O)c1cc(C)on1		DSI library		DSI	K0Y	True
1799	Z26548083	SMILES	CC(C)C(=O)Nc1cccc(C#N)c1		DSI library		DSI	WL4	True
1800	Z2856434807	SMILES	COc1ccccc1N1CCN(CC#N)CC1		DSI library		DSI	S5J	True
1801	Z2856434937	SMILES	CC(=O)c1ccc(OCC(=O)O)cc1		DSI library		DSI	W1D	True
1802	Z2856434849	SMILES	Cc1ccc(-c2noc(CNC(C)C)n2)cc1		DSI library		DSI	LT7	True
1803	Z203581214	SMILES	O=C(Cc1ccc(Cl)cc1)Nc1ncccn1		DSI library		DSI	QKZ	True
1804	Z89307993	SMILES	Cc1occc1C(=O)N1CCc2ccccc21		DSI library		DSI		False
1805	Z56923284	SMILES	Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1		DSI library		DSI	VVM	True
1806	Z2856434868	SMILES	CCN1CCC(Nc2ccccc2F)CC1		DSI library		DSI	NVY	True
1807	Z26365442	SMILES	CC(=O)Nc1ccccc1OCc1ccccc1		DSI library		DSI		False
1808	Z27749656	SMILES	O=C(NCc1ccccc1)c1cccc(F)c1		DSI library		DSI		False
1809	Z2017861827	SMILES	CC(=O)N1C[C@H]2CC[C@H]1c1ccccc12		DSI library		DSI		False
1810	Z32014663	SMILES	Cc1cccc(C(=O)N(C)C)c1C		DSI library		DSI	WNV	True
1811	Z1827602749	SMILES	CC1CCOC1C(=O)Nc1cnns1		DSI library		DSI	K04,U9R	True
1812	Z57324924	SMILES	COc1ccc(N2CC(C(N)=O)CC2=O)cc1		DSI library		DSI		False
1813	Z979145504	SMILES	COC(=O)Nc1sc(C)nc1-c1ccccc1		DSI library		DSI	K1Y	True
1814	Z1272480091	SMILES	COCC1CN(c2ccccn2)CCO1		DSI library		DSI	O2J	True
1815	Z1203329531	SMILES	CC(=O)NCC1(O)CCCC1		DSI library		DSI	A1BDH	True
1816	Z2856434906	SMILES	O=C([O-])COCc1ccccc1.[Na+]		DSI library		DSI		False
1817	Z52214433	SMILES	Cc1ccccc1CC(N)=O		DSI library		DSI	R9S	True
1818	Z927400026	SMILES	CC(C)C(N)C(=O)N1CCOCC1		DSI library		DSI	WKM	True
1819	Z52425517	SMILES	CCCc1nnc(NC(=O)c2ccccn2)s1		DSI library		DSI	K0S	True
1820	Z1266823232	SMILES	CNC(C)c1sc(C)nc1C		DSI library		DSI	WHV	True
1821	Z55290386	SMILES	O=C(Nc1ccc(F)cc1)Nc1cccc(O)c1		DSI library		DSI	LV1	True
1822	Z1267773566	SMILES	Cc1noc(C(N)C(C)C)n1		DSI library		DSI		False
1823	Z2092370954	SMILES	CCN(C)C(=O)c1cccc(N)c1		DSI library		DSI	LR9	True
1824	Z56755722	SMILES	COc1ccc(C(N)C(=O)O)cc1		DSI library		DSI	ZSX	True
1825	Z1263820300	SMILES	Cc1nn(C)c(C)c1CN1CCNCC1		DSI library		DSI		False
1826	Z1203252645	SMILES	CC(=O)N(C)c1cccnc1		DSI library		DSI	A1A38	True
1827	Z2443429438	SMILES	Cl.N[C@H]1CCN(S(=O)(=O)c2ccccc2)C1		DSI library		DSI		False
1828	Z2444997446	SMILES	Cc1nc(CN2C[C@@H](F)C[C@H]2CN)cs1		DSI library		DSI		False
1829	Z228585842	SMILES	CN1CCN(C(=O)CO)CC1		DSI library		DSI		False
1830	Z733898630	SMILES	Cc1cc(C(=O)NC(C)C)nn1C		DSI library		DSI		False
1831	Z73240835	SMILES	Cc1csc(NC(=O)C2CCOCC2)n1		DSI library		DSI		False
1832	Z1619978933	SMILES	Cc1nnc(CN2CCC=C(F)C2)s1		DSI library		DSI	U0M	True
1833	Z394039592	SMILES	CC1(C)CN(C(=O)CC(F)(F)F)CCO1		DSI library		DSI		False
1834	Z1267882044	SMILES	c1cc(NCC2CCCO2)ccn1		DSI library		DSI	A1BFL	True
1835	Z57260516	SMILES	COCC(=O)Nc1c(C)cc(C)cc1C		DSI library		DSI	B0V	True
1836	Z2074076908	SMILES	O=C(COC(F)F)N1CCCC2(CC2)C1		DSI library		DSI	WLG	True
1837	Z277468432	SMILES	Oc1ncc(N2CCCCC2)c(O)n1		DSI library		DSI		False
1838	Z1263529721	SMILES	CC(NC1CC1)c1cccnc1		DSI library		DSI	A1A3U	True
1839	Z136583524	SMILES	Cc1occc1C(=O)Nc1ccncc1		DSI library		DSI	NU4	True
1840	Z2277255954	SMILES	CC1(S(=O)(=O)N2CCC=C(F)C2)CC1		DSI library		DSI	I8J	True
1841	Z437516460	SMILES	Cc1ccc(CNC(=O)C2CCC2)cn1		DSI library		DSI	NWY	True
1842	Z1246465616	SMILES	Cc1noc(C)c1CC(C)C(=O)N(C)C		DSI library		DSI	LJ6	True
1843	Z56880342	SMILES	CCNC(=O)Nc1cc(C)on1		DSI library		DSI	JGA	True
1844	Z2217052426	SMILES	CC1C(O)CCCN1Cc1ccccc1		DSI library		DSI	T1M	True
1845	Z907784200	SMILES	CCNC(=O)c1ccc(N(C)C)c(F)c1		DSI library		DSI		False
1846	Z1273312142	SMILES	CCOc1c(F)cccc1C(=O)N(C)C		DSI library		DSI	Z4X	True
1847	Z31721798	SMILES	O=C(CCC1CCCCC1)N1CCOCC1		DSI library		DSI	NW4	True
1848	Z1983897532	SMILES	Cc1ncc(CNc2cncc(F)c2)s1		DSI library		DSI	WMS	True
1849	Z19733482	SMILES	Cc1ccccc1OCC(=O)N(C)C		DSI library		DSI	A1AND	True
1850	Z1497321453	SMILES	Cc1nc(C(=O)N2CCCC2)c(C)s1		DSI library		DSI	K0A	True
1851	Z1891773393	SMILES	CC(N)c1ccc(NC(=O)C2CC2)cc1.Cl		DSI library		DSI		False
1852	Z1929757385	SMILES	CC1(C)CN(c2ncccc2F)CC1O		DSI library		DSI	WGA,WGM	True
1853	Z2856434793	SMILES	NC(=O)CN1CCN(C(=O)c2ccco2)CC1		DSI library		DSI	WJM	True
1854	Z85525355	SMILES	CC(C)c1ccc(C(=O)Nc2ccccn2)cc1		DSI library		DSI	ZPU	True
1855	Z57292433	SMILES	Cn1nnc(NC(=O)c2ccc(F)cc2)n1		DSI library		DSI		False
1856	Z1190787729	SMILES	Cc1cc(C(=O)Nc2ccc3[nH]ccc3c2)no1		DSI library		DSI		False
1857	Z1593306637	SMILES	CC[C@H](CO)NC(=O)Nc1ccc(Cl)cc1		DSI library		DSI		False
1858	Z2027158783	SMILES	CC(=O)Nc1cccc2nonc12		DSI library		DSI	WKA	True
1859	Z1587220559	SMILES	Oc1ccccc1CNc1nc2ccccc2[nH]1		DSI library		DSI	T1J	True
1860	Z192981502	SMILES	COC(=O)Nc1nc2c(C)cccc2s1		DSI library		DSI		False
1861	Z1416571195	SMILES	NC(=O)c1ccnc(NC2CC=CC2)c1		DSI library		DSI	WZ7	True
1862	Z18197050	SMILES	COC(=O)c1ccc(S(N)(=O)=O)cc1		DSI library		DSI	RZG	True
1863	Z2856434812	SMILES	Oc1ccc(CN2CCc3ccccc3C2)cc1		DSI library		DSI	O3M	True
1864	Z2856434878	SMILES	COc1ccc(CN2CCOCC2)cc1OC		DSI library		DSI	8A5	True
1865	Z445856640	SMILES	CC(C)NC(=O)N(C)C1CCS(=O)(=O)C1		DSI library		DSI	VZP	True
1866	Z285675722	SMILES	Cc1cc(C)nc(Nc2ccccc2)n1		DSI library		DSI	MUK	True
1867	Z2856434827	SMILES	Cc1ccc(C(=O)Nc2nnc[nH]2)cc1C		DSI library		DSI		False
1868	Z27666218	SMILES	O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1		DSI library		DSI		False
1869	Z755044716	SMILES	CCNC(=O)c1c[nH]nn1		DSI library		DSI	K0J	True
1870	Z1581680287	SMILES	COC(=O)Nc1cc(C)n(-c2ccccc2)n1		DSI library		DSI		False
1871	Z85517292	SMILES	CN(C)c1ccc(C(=O)Nc2ccncc2)cc1		DSI library		DSI		False
1872	Z2856434881	SMILES	Oc1ccccc1CN1CCc2ccccc2C1		DSI library		DSI		False
1873	Z1635496816	SMILES	CC(=O)Nc1cc2c(cc1C)OCO2		DSI library		DSI	A1BFH	True
1874	Z2856434848	SMILES	c1ccc2c(CN3CCCCCC3)c[nH]c2c1		DSI library		DSI	AWV	True
1875	Z30595739	SMILES	CC(C)C(=O)Nc1ccc(N2CCCCC2)cc1		DSI library		DSI		False
1876	Z1802166390	SMILES	C[C@@H]1C[C@H]1C(=O)NCCc1ccc(Cl)cc1		DSI library		DSI		False
1877	Z48847594	SMILES	CC(=O)Nc1ccc(-c2csc(N)n2)cc1		DSI library		DSI	O0J	True
1878	Z2735592898	SMILES	CN1CCN(S(=O)(=O)N(C)C)CC1		DSI library		DSI		False
1879	Z44584202	SMILES	O=C(NCc1ccco1)Nc1ccc(F)cc1		DSI library		DSI		False
1880	Z2856434929	SMILES	Cc1ccc(CN2CCS(=O)(=O)CC2)cc1		DSI library		DSI	LVV	True
1881	Z56943440	SMILES	COc1ccc(NCc2ccccc2O)cc1		DSI library		DSI		False
1882	Z1545312521	SMILES	Cc1c(Cl)cccc1NC(=O)[C@@H]1CCCO1		DSI library		DSI		False
1883	Z123856654	SMILES	CN(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1		DSI library		DSI		False
1884	Z19735192	SMILES	O=C(COc1ccccc1)Nc1cccc(F)c1		DSI library		DSI	WLV	True
1885	Z48847633	SMILES	Cc1ccc(-c2nc(N)sc2C)cc1C		DSI library		DSI		False
1886	Z18839017	SMILES	CCc1ccc(OCC(=O)N2CCCCC2)cc1		DSI library		DSI	A9E	True
1887	Z45527714	SMILES	CNS(=O)(=O)c1ccccc1Cl		DSI library		DSI	X0S	True
1888	Z27805986	SMILES	O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1		DSI library		DSI		False
1889	Z1891773476	SMILES	CNCC1COc2ccccc2O1		DSI library		DSI	Q5U	True
1890	Z2856434851	SMILES	N#Cc1ccc(CNCc2ccc(F)cc2)cc1		DSI library		DSI	WHD	True
1891	Z33452549	SMILES	Cc1cccc(C(=O)Nc2ccc(C)cc2O)c1		DSI library		DSI		False
1892	Z69091635	SMILES	O=C(NCCC1=CCCCC1)c1cnccn1		DSI library		DSI		False
1893	Z68195082	SMILES	O=C(COc1ccccc1)Nc1ccccc1O		DSI library		DSI	N0H	True
1894	Z1217741507	SMILES	CC(C)(C)C1CCN(C(=O)c2ccccc2)CC1		DSI library		DSI	H3G	True
1895	Z384361454	SMILES	Cc1cc(C(=O)NCC2CCOC2)on1		DSI library		DSI	A1AM0	True
1896	Z123970702	SMILES	CC(C)(CO)NC(=O)Nc1ccc(Cl)cc1		DSI library		DSI	S9V	True
1897	Z2301438417	SMILES	Cc1nn(C)c2c(O)nncc12		DSI library		DSI	A1BFQ	True
1898	Z818727262	SMILES	C1CC(CNC2CC2)CO1		DSI library		DSI	S8V	True
1899	Z741218268	SMILES	COc1ccc(CNC(=O)c2csnn2)cc1		DSI library		DSI		False
1900	Z2940170964	SMILES	CN1CCC[C@@H](OC(=O)c2ccco2)C1		DSI library		DSI		False
1901	Z87615031	SMILES	CC(=O)Nc1ccc(CC(N)=O)cc1		DSI library		DSI	UQM	True
1902	Z729352906	SMILES	O=S1(=O)CCCN1Cc1cccc(F)c1		DSI library		DSI	WHM	True
1903	Z90664455	SMILES	CC(=O)N1CCC(N)CC1		DSI library		DSI		False
1904	Z19684186	SMILES	COC(=O)c1ccncc1		DSI library		DSI		False
1905	Z2466069494	SMILES	CC(c1ccccc1F)N1CCNCC1.Cl.Cl		DSI library		DSI		False
1906	Z2272040604	SMILES	C[1C@@H]1CC[1C@H](C(=O)N2CCC=C(F)C2)O1		DSI library		DSI		False
1907	Z1273312153	SMILES	CNC(=O)c1cccc2cc[nH]c12		DSI library		DSI	O2A	True
1908	Z2856434917	SMILES	COc1ccc(CN)cc1OC.Cl		DSI library		DSI		False
1909	Z212851096	SMILES	CC1CN(C(=O)c2cnccn2)CCO1		DSI library		DSI		False
1910	Z1267773633	SMILES	CCc1ncc(CNC)s1		DSI library		DSI	A1A36	True
1911	Z145119960	SMILES	NC(=O)c1cc(N2CCCC2)ccn1		DSI library		DSI		False
1912	Z2856434805	SMILES	Cl.NCc1ccc(-c2cccs2)cc1		DSI library		DSI		False
1913	Z1267773786	SMILES	CCNc1ccc(C)nn1		DSI library		DSI	K3J	True
1914	Z1449748885	SMILES	COc1ccc(NC(=O)CN)cc1		DSI library		DSI	WZY	True
1915	Z1896597864	SMILES	CNc1nccnc1C#N		DSI library		DSI		False
1916	Z2442269480	SMILES	Cc1noc(CC(N)c2ccccc2)n1		DSI library		DSI		False
1917	Z1267881672	SMILES	Cc1cccc(NC(=O)[C@@H]2CCCN2)n1		DSI library		DSI		False
1918	Z2204875953	SMILES	c1cc(-c2ccc3c(c2)OCO3)n[nH]1		DSI library		DSI	Q7L	True
1919	Z287484230	SMILES	Cc1nn(C)c(C)c1CC(N)=O		DSI library		DSI	W1V	True
1920	Z1454840342	SMILES	CC(=O)N1CCOC(CO)C1		DSI library		DSI		False
1921	Z131516158	SMILES	CC(=O)NC(C)c1nnc2ccccn12		DSI library		DSI	A1A3Q	True
1922	Z1245580461	SMILES	CC1CCN(CCN)CC1		DSI library		DSI		False
1923	Z425387594	SMILES	CCOc1ccccc1N1CCNCC1.Cl		DSI library		DSI		False
1924	Z18618496	SMILES	COC(=O)CNC(=O)C1CCCCC1		DSI library		DSI	ZUZ	True
1925	Z328695024	SMILES	CC(C)N(C)c1ncnc2c1cnn2C		DSI library		DSI	K1G	True
1926	Z1259335913	SMILES	Cc1nc(CN2CCC(CN)CC2)cs1		DSI library		DSI	RWV	True
1927	Z425449682	SMILES	Cl.NCc1cc(-c2ccccc2)no1		DSI library		DSI		False
1928	Z1381484542	SMILES	CCCn1nccc1-c1ccncc1		DSI library		DSI		False
1929	Z86417414	SMILES	O=C(Nc1nncs1)c1ccccc1F		DSI library		DSI	A1H9T	True
1930	Z1546887028	SMILES	CC(CO)N(C)c1ncc(Cl)cn1		DSI library		DSI		False
1931	Z426041412	SMILES	CS(=O)(=O)Nc1ccc(CN)cc1.Cl		DSI library		DSI		False
1932	Z1346370629	SMILES	CC1CN(S(C)(=O)=O)CCC1N		DSI library		DSI	WOJ	True
1933	Z27682767	SMILES	CCC(=O)Nc1ccc(S(N)(=O)=O)cc1		DSI library		DSI	WGY	True
1934	Z1741794237	SMILES	CC1CNCCN1CCO		DSI library		DSI		False
1935	Z274553586	SMILES	Cc1nc(C)n(CCC(=O)O)n1		DSI library		DSI	WSY	True
1936	Z1578665941	SMILES	Cc1nsc(N2CCCNCC2)n1		DSI library		DSI	K1P	True
1937	Z438067480	SMILES	CCC(=O)NCc1nnc2n1CCCC2		DSI library		DSI	A1AM1	True
1938	Z1250132788	SMILES	CCC(NC)c1ccncc1		DSI library		DSI	A1A3W	True
1939	Z54628578	SMILES	CNc1ncccn1		DSI library		DSI	JH4	True
1940	Z1263714198	SMILES	c1cc(CN2CCNCC2)no1		DSI library		DSI	WHG	True
1941	Z371866204	SMILES	CNC(=O)Nc1nc2ccc(OC)cc2s1		DSI library		DSI		False
1942	Z1563512128	SMILES	C[C@H](O)CNC(=O)Nc1ccccc1		DSI library		DSI		False
1943	Z53834613	SMILES	Cc1ccccc1OCC(=O)Nc1ncccn1		DSI library		DSI		False
1944	Z86949053	SMILES	Cc1cc(NC(=O)CCC2CCCCC2)no1		DSI library		DSI		False
1945	Z1650168321	SMILES	CC(=O)Nc1ccc(C)c2c1CCCN2		DSI library		DSI	VW7	True
1946	Z19751622	SMILES	O=C(CSc1ccccc1)NC1CCCCC1		DSI library		DSI		False
1947	Z509756472	SMILES	N#Cc1ccc(CNC(=O)N2CCOCC2)cc1		DSI library		DSI	JGG	True
1948	Z56259166	SMILES	O=C(Nc1ccc(Cl)cc1)Nn1cnnc1		DSI library		DSI		False
1949	Z212122838	SMILES	Cc1csc(CNC(=O)C2CCC2)n1		DSI library		DSI	K9N	True
1950	Z133729708	SMILES	CC(NS(C)(=O)=O)c1ccccc1Cl		DSI library		DSI	WHP	True
1951	Z2472938267	SMILES	O=C(NCCN1CCCC1=O)Nc1ccccc1		DSI library		DSI	S6V	True
1952	Z57292434	SMILES	Cn1nnc(NC(=O)c2ccc(Cl)cc2)n1		DSI library		DSI		False
1953	Z2856434942	SMILES	O=C(CN1CCCC1)Nc1ccc(F)cc1		DSI library		DSI	EJQ	True
1954	Z287148438	SMILES	O=C(O)CN1CCC(c2ccccc2)CC1		DSI library		DSI	S3J	True
1955	Z44602971	SMILES	Cc1cccc(NC(=O)Nc2nc(C)cs2)c1		DSI library		DSI		False
1956	Z86948938	SMILES	CCOc1ccc(C(=O)Nc2cc(C)on2)cc1		DSI library		DSI		False
1957	Z2856434798	SMILES	Oc1ccc(CN2CCOCC2)c2cccnc12		DSI library		DSI	JM3	True
1958	Z31504642	SMILES	COCC(=O)Nc1ccccc1		DSI library		DSI	WJD	True
1959	Z384468096	SMILES	CC(=O)NCC1(c2ccccc2)CCOCC1		DSI library		DSI	JHS	True
1960	Z915492990	SMILES	Cn1nccc1C(=O)NCc1cccs1		DSI library		DSI	JO1	True
1961	Z2434225559	SMILES	Cl.NC(=O)c1ccc2c(c1)CCN2		DSI library		DSI		False
1962	Z369042042	SMILES	CC1COCCN1Cc1ccccc1F		DSI library		DSI		False
1963	Z102768020	SMILES	CNCc1cnn(-c2ccccc2)c1		DSI library		DSI	W1Y	True
1964	Z29077827	SMILES	CCCn1c(NC(=O)CC)nc2ccccc21		DSI library		DSI	GTJ	True
1965	Z26552420	SMILES	O=C(Nc1ccc(-n2cnnn2)cc1)C1CCC1		DSI library		DSI		False
1966	Z45617795	SMILES	CS(=O)(=O)NCCc1ccccc1		DSI library		DSI	JFM	True
1967	Z30624464	SMILES	O=C(Cc1ccccc1)N1CCc2ccccc21		DSI library		DSI		False
1968	Z28173817	SMILES	CCC(CC)C(=O)Nc1nccs1		DSI library		DSI		False
1969	Z1741959530	SMILES	COc1cc(CN)cc(OC)c1OC.Cl		DSI library		DSI		False
1970	Z30620520	SMILES	O=C(C1CC1)N1CCN(c2ccc(F)cc2)CC1		DSI library		DSI	GX4	True
1971	Z44592329	SMILES	O=C(Nc1ccccc1)Nc1cccnc1		DSI library		DSI	K0G	True
1972	Z68404778	SMILES	CC(=O)Nc1ccc(Nc2ccccc2)cc1		DSI library		DSI	B1A	True
1973	Z33545544	SMILES	NC(=O)C1CCN(C(=O)Nc2ccccc2)CC1		DSI library		DSI	T0J	True
1974	Z2856434883	SMILES	CC(=O)N1CCC(NCCc2ccccc2)CC1		DSI library		DSI	WZS	True
1975	Z30612387	SMILES	N#Cc1ccc(NC(=O)c2cccs2)cc1		DSI library		DSI		False
1976	Z30802768	SMILES	CC(C)(C)CC(=O)Nc1ccc(F)cc1F		DSI library		DSI		False
1977	Z2856434902	SMILES	Oc1ccc(CN2CCCC2)c2cccnc12		DSI library		DSI		False
1978	Z2856434836	SMILES	Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1		DSI library		DSI		False
1979	Z19750454	SMILES	Cc1cc(NC(=O)CSc2ccccc2)no1		DSI library		DSI		False
1980	Z62645406	SMILES	COCC(=O)Nc1nc(-c2ccccc2)cs1		DSI library		DSI	UR4	True
1981	Z48847639	SMILES	CCc1ccc(-c2nc(N)sc2C)cc1		DSI library		DSI		False
1982	Z86416929	SMILES	COc1ccc(CC(=O)Nc2nncs2)cc1		DSI library		DSI		False
1983	Z56040660	SMILES	CCC(C)NC(=O)c1ccccc1N		DSI library		DSI		False
1984	Z793500562	SMILES	CCOC(=O)c1cc(-c2ccc(C)cc2)no1		DSI library		DSI		False
1985	Z2856434903	SMILES	CC(=O)Nc1ccc(N2CCN(C)CC2)cc1		DSI library		DSI	O1A	True
1986	Z1505719304	SMILES	CC(=O)Nc1ccc(NC(=O)[C@H]2CC2(C)C)cc1		DSI library		DSI		False
1987	Z275165822	SMILES	CC(=O)N1CCN(c2ccc(Cl)cc2)CC1		DSI library		DSI	WNY	True
1988	Z1891776064	SMILES	OCc1cn(-c2ccc(Cl)c(Cl)c2)nn1		DSI library		DSI	T1Z	True
1989	Z943693514	SMILES	COCC(=O)Nc1ccc(O)cc1		DSI library		DSI	GT4	True
1990	Z1220452176	SMILES	CC(=O)NCCc1c[nH]c2ccc(F)cc12		DSI library		DSI	HWH	True
1991	Z1273141646	SMILES	COCc1cc(C(N)=O)no1		DSI library		DSI	Z5C	True
1992	Z2856434809	SMILES	CNCc1ccc(C(F)(F)F)cc1.Cl		DSI library		DSI		False
1993	Z26794351	SMILES	CCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1		DSI library		DSI		False
1994	Z2856434890	SMILES	CN1CCN(C(=O)Nc2ccccc2)CC1		DSI library		DSI	NZD	True
1995	Z2327226104	SMILES	Cc1ccccc1-n1cc(C(=O)O)nn1		DSI library		DSI	UJK	True
1996	Z2856434905	SMILES	CN1CCC[C@@H]1CO		DSI library		DSI		False
1997	Z1212984951	SMILES	CNC1CCCN(c2ccccc2)C1=O		DSI library		DSI	WOA	True
1998	Z2856434909	SMILES	C[C@H](O)CNCc1c(Cl)cccc1Cl		DSI library		DSI		False
1999	Z291279160	SMILES	NC(=S)Nc1ccccc1OC(F)(F)F		DSI library		DSI	LV4	True
2000	Z1891776952	SMILES	Cl.Cl.c1cn(CC2CCCCN2)nn1		DSI library		DSI		False
2001	Z741055844	SMILES	O=C(c1csnn1)N1CCOCC1		DSI library		DSI	S0V	True
2002	Z19234337	SMILES	COC(=O)COc1ccc(C#N)cc1		DSI library		DSI	T9K	True
2003	Z1603775714	SMILES	CNCc1cccc(OC)n1		DSI library		DSI	X1M	True
2004	Z85895198	SMILES	CN(CC(=O)O)C(=O)c1ccc(F)cc1		DSI library		DSI	Q6X	True
2005	Z44586802	SMILES	CCOc1ccc(NC(=O)NC(C)(C)C)cc1		DSI library		DSI		False
2006	Z1171978788	SMILES	CN(CC(=O)O)C(=O)c1ccccn1		DSI library		DSI		False
2007	Z24758179	SMILES	COC(=O)c1cccc(NS(C)(=O)=O)c1		DSI library		DSI	6SU	True
2008	Z220816104	SMILES	CC(=O)N1CCCC(C(N)=O)C1		DSI library		DSI	K1V	True
2009	Z1674937530	SMILES	CCn1cc(CCO)cn1		DSI library		DSI	UVY	True
2010	Z94597856	SMILES	Cc1n[nH]c(C)c1S(=O)(=O)N(C)C		DSI library		DSI	K2S	True
2011	Z1741966630	SMILES	CC(C)(N)CN1CCCC1		DSI library		DSI		False
2012	Z26781943	SMILES	CC(C)C(=O)NCc1nc2ccccc2[nH]1		DSI library		DSI	W0V	True
2013	Z1267773591	SMILES	C1CN(CC2CCOCC2)CCN1		DSI library		DSI	WLA	True
2014	Z458894644	SMILES	CCOc1ccc(C(N)=O)cn1		DSI library		DSI		False
2015	Z1998104358	SMILES	CN(C)C(=O)N1CCOCC12CCOC2		DSI library		DSI	A1BFR,NZ7	True
2016	Z2241127906	SMILES	Oc1ccc(CNC2CCCCC2)cc1		DSI library		DSI		False
2017	Z1787627869	SMILES	CN(CC1CCOC1)c1ncncc1Cl		DSI library		DSI	GWY,K07	True
2018	Z208334100	SMILES	CC(C)c1ccc(NC(=O)N2CCOCC2)cc1		DSI library		DSI		False
2019	Z1271660837	SMILES	CCNCc1cn(C)nn1		DSI library		DSI	K3S	True
2020	Z2856434925	SMILES	Clc1snnc1CN1CCOCC1		DSI library		DSI	WJ4	True
2021	Z1827898537	SMILES	c1ccc(CNC2CCNC2)cc1		DSI library		DSI	WM7,WP4	True
2022	Z133622412	SMILES	CS(=O)(=O)NC1(C(=O)O)CCCCC1		DSI library		DSI		False
2023	Z2065616520	SMILES	CCNC1CCN(c2ccncc2)CC1		DSI library		DSI	A1BFO	True
2024	Z396380540	SMILES	Cc1c(C(=O)NCC2CCC2)cnn1C		DSI library		DSI	HR5	True
2025	Z1169060901	SMILES	CNC1(CO)CCOCC1		DSI library		DSI	A1H9W	True
2026	Z55009317	SMILES	CC(C)(C)NC(=O)Cn1ccc(C(F)(F)F)n1		DSI library		DSI		False
2027	Z1262327459	SMILES	CC(C)C(=O)NCC1CCCNC1		DSI library		DSI		False
2028	Z2856434875	SMILES	CC(=O)Nc1ccc(CN2CCOCC2)cc1		DSI library		DSI	RV4	True
2029	Z55671900	SMILES	CC(=O)c1ccc(OC(F)F)cc1		DSI library		DSI		False
2030	Z53825479	SMILES	CS(=O)(=O)NC1CCCC1		DSI library		DSI	8BT	True
2031	Z2856434888	SMILES	CCn1ccc(CNC)n1.Cl		DSI library		DSI		False
2032	Z1696822287	SMILES	CC(N)c1ccc(-c2cncnc2)cc1		DSI library		DSI	K2V	True
2033	Z1545196403	SMILES	Fc1ccccc1NCc1cc[nH]n1		DSI library		DSI	UWV	True
2034	Z53860899	SMILES	CCS(=O)(=O)NCc1ccc2c(c1)OCO2		DSI library		DSI	STV	True
2035	Z57345491	SMILES	CC1CCN(c2ccc(N)cc2Cl)CC1		DSI library		DSI	JHA	True
2036	Z53116498	SMILES	Cc1nc2ccccc2n1CCC(N)=O		DSI library		DSI	UVJ	True
2037	Z33297786	SMILES	COCC(=O)NCc1ccc(C)cc1		DSI library		DSI	A1A34	True
2038	Z57111868	SMILES	CC(=O)c1cccc(NC(=O)C(F)(F)F)c1		DSI library		DSI	SSY	True
2039	Z319545618	SMILES	Cc1nccn1Cc1cccc(C#N)c1		DSI library		DSI	RXS	True
2040	Z1741964527	SMILES	OC1CN(C(c2ccccc2)c2ccccc2)C1		DSI library		DSI	UXG	True
2041	Z31478538	SMILES	COCC(=O)NCc1ccccc1		DSI library		DSI	T9Q	True
2042	Z30272547	SMILES	CNC(=O)c1ccccc1NC(=O)c1ccco1		DSI library		DSI		False
2043	Z2856434840	SMILES	CN1CCN(c2ccc(C#N)cc2)CC1.Cl		DSI library		DSI		False
2044	Z1703168683	SMILES	Cc1ccc(CS(N)(=O)=O)cc1F		DSI library		DSI	UR7	True
2045	Z823455846	SMILES	Fc1ccccc1CNC1CCOCC1		DSI library		DSI	A1AMY	True
2046	Z111507846	SMILES	O=C(NCCc1ccncc1)NC1CCCCC1		DSI library		DSI	AWP	True
2047	Z2017168803	SMILES	C[C@@H](CO)N(C)c1ncccc1F		DSI library		DSI		False
2048	Z1551999220	SMILES	CC(Cc1ccc(Br)cc1)C(N)=O		DSI library		DSI	WJJ	True
2049	Z31385861	SMILES	CC(C)NC(=O)c1ccc2ccccc2n1		DSI library		DSI	GUG	True
2050	Z30612220	SMILES	CC(=O)Nc1ccc(C#N)cc1		DSI library		DSI	S0P	True
2051	Z32385991	SMILES	CC(C)CNC(=O)c1ccc2ccccc2c1		DSI library		DSI		False
2052	Z2444672448	SMILES	Cl.Cl.Cl.FC(F)n1ccnc1CN1CCNCC1		DSI library		DSI		False
2053	Z30162334	SMILES	CC(C)C(=O)N1CCC(Cc2ccccc2)CC1		DSI library		DSI	A1AA7	True
